ts_code,bond_short_name,publish_date,end_date,issue_size,convert_price_initial,convert_price,convert_val,convert_vol,convert_ratio,acc_convert_val,acc_convert_vol,acc_convert_ratio,remain_size,total_shares
110081.SH,闻泰转债,20260629,20260629,8600000000.0,96.69,18.36,331106020.92,18034097.0,3.85007,536655260.98,29081521.0,6.2402,8063308739.02,1273690181.0
111001.SH,山玻转债,20260629,20260629,600000000.0,11.5,11.18,16728097.36,1496252.0,2.788016,474732163.46,42462521.0,79.122,125256836.54,642462521.0
110084.SH,贵燃转债,20260702,20260629,1000000000.0,7.18,7.1,2750.0,281.0,0.000275,184268000.0,25799662.0,18.4268,815729000.0,1163984689.0
110074.SH,精达转债,20260702,20260629,787000000.0,3.75,3.26,105378.22,32207.0,0.01339,551396000.0,154986041.0,70.063,235604000.0,2159724565.0
110085.SH,通22转债,20260626,20260626,12000000000.0,38.36,34.6,2975.6,86.0,2.5e-05,16907542.2,442728.0,0.1409,11983084457.8,4501990912.0
111001.SH,山玻转债,20260630,20260626,600000000.0,11.5,11.18,31490191.72,2816654.0,5.248365,458004066.1,40966269.0,76.334,141984933.9,640966269.0
110081.SH,闻泰转债,20260626,20260626,8600000000.0,96.69,18.36,200814372.72,10937602.0,2.335051,205549240.06,11047424.0,2.3901,8394414759.94,1255656084.0
110099.SH,福能转债,20260626,20260626,3802000000.0,9.84,9.84,993.84,101.0,2.6e-05,85686.72,8708.0,0.0023,3801914313.28,2780146508.0
111001.SH,山玻转债,20260625,20260625,600000000.0,11.5,11.18,48395704.5,4328775.0,8.065951,426513874.38,38149615.0,71.0856,173475125.62,638149615.0
110087.SH,天业转债,20260702,20260625,3000000000.0,6.9,5.6,1012.0,178.0,3.4e-05,2493000.0,443083.0,0.0831,2997507000.0,1707797343.0
110074.SH,精达转债,20260625,20260625,787000000.0,3.75,3.26,997.56,306.0,0.000127,551290621.78,154953834.0,70.0496,235709378.22,2159692358.0
110081.SH,闻泰转债,20260625,20260625,8600000000.0,96.69,18.36,13990.32,762.0,0.000163,4734867.34,109822.0,0.0551,8595229132.66,1244718482.0
111014.SH,李子转债,20260702,20260625,600000000.0,19.47,18.14,1021.73,55.0,0.00017,68000.0,3553.0,0.0113,599923000.0,390102653.0
110092.SH,三房转债,20260702,20260624,2500000000.0,3.02,3.02,1231.9,331.0,4.9e-05,381454000.0,126307884.0,15.2582,2118546000.0,4022647560.0
111001.SH,山玻转债,20260624,20260624,600000000.0,11.5,11.18,2763640.1,247195.0,0.460607,378118169.88,33820840.0,63.0197,221870830.12,633820840.0
110077.SH,洪城转债,20260711,20260624,1800000000.0,7.13,4.88,2013.04,409.0,0.000112,1131537000.0,198930725.0,62.8632,668463000.0,1284156812.0
110086.SH,精工转债,20260702,20260624,2000000000.0,4.96,4.57,1003.68,218.0,5e-05,85000.0,17285.0,0.0043,1999915000.0,1990125599.0
110095.SH,双良转债,20260702,20260623,2600000000.0,11.93,6.18,2083.28,323.0,8e-05,1199368000.0,193540038.0,46.1295,1400632000.0,2064201289.0
111023.SH,利柏转债,20260625,20260623,750000000.0,12.14,12.09,1022613.19,83973.0,0.136348,736112000.0,60837594.0,98.1483,13888000.0,509907594.0
111024.SH,澳弘转债,20260702,20260623,580000000.0,34.04,34.04,4155.88,117.0,0.000717,40000.0,1170.0,0.0069,579960000.0,142925120.0
111001.SH,山玻转债,20260623,20260623,600000000.0,11.5,11.18,15461682.86,1382977.0,2.576947,375354529.78,33573645.0,62.5591,224634470.22,633573645.0
110075.SH,南航转债,20260623,20260623,16000000000.0,6.24,6.17,999.54,162.0,6e-06,10104070991.26,1619242914.0,63.1504,5895929008.74,18120969196.0
110081.SH,闻泰转债,20260623,20260623,8600000000.0,96.69,18.36,16983.0,925.0,0.000197,4720877.02,109060.0,0.0549,8595243122.98,1244717720.0
110073.SH,国投转债,20260702,20260623,8000000000.0,15.25,9.42,2042.36,212.0,2.6e-05,974000.0,85431.0,0.0122,7999026000.0,6393997000.0
111023.SH,利柏转债,20260622,20260622,750000000.0,12.14,12.09,2144342.85,177365.0,0.285912,735089386.81,60753621.0,98.0119,14910613.19,509823621.0
111024.SH,澳弘转债,20260622,20260622,580000000.0,34.04,34.04,7965.36,234.0,0.001373,35844.12,1053.0,0.0062,579964155.88,142925003.0
110099.SH,福能转债,20260622,20260622,3802000000.0,9.84,9.84,993.84,101.0,2.6e-05,84692.88,8607.0,0.0022,3801915307.12,2780146407.0
111001.SH,山玻转债,20260622,20260622,600000000.0,11.5,11.18,3980.08,356.0,0.000663,359892846.92,32190668.0,59.9821,240096153.08,632190668.0
110077.SH,洪城转债,20260622,20260622,1800000000.0,7.13,4.88,995.52,204.0,5.5e-05,1131534986.96,198930316.0,62.8631,668465013.04,1284156403.0
110074.SH,精达转债,20260622,20260622,787000000.0,3.75,3.26,3996.76,1226.0,0.000508,551289624.22,154953528.0,70.0495,235710375.78,2159692052.0
110081.SH,闻泰转债,20260622,20260622,8600000000.0,96.69,18.36,200986.92,10947.0,0.002337,4703894.02,108135.0,0.0547,8595260105.98,1244716795.0
110073.SH,国投转债,20260622,20260622,8000000000.0,15.25,9.42,998.52,106.0,1.2e-05,971957.64,85219.0,0.0121,7999028042.36,6393996788.0
111024.SH,澳弘转债,20260618,20260618,580000000.0,34.04,34.04,19947.44,586.0,0.003439,27878.76,819.0,0.0048,579972121.24,142924769.0
111001.SH,山玻转债,20260618,20260618,600000000.0,11.5,11.18,12444502.72,1113104.0,2.074084,359888866.84,32190312.0,59.9815,240100133.16,632190312.0
110074.SH,精达转债,20260618,20260618,787000000.0,3.75,3.26,53992.12,16562.0,0.00686,551285627.46,154952302.0,70.049,235714372.54,2159690826.0
110073.SH,国投转债,20260618,20260618,8000000000.0,15.25,9.42,23992.74,2547.0,0.0003,970959.12,85113.0,0.0121,7999029040.88,6393996682.0
111009.SH,盛泰转债,20260702,20260618,701180000.0,10.9,10.51,1007.36,95.0,0.000144,124000.0,11680.0,0.0177,701045000.0,555571680.0
111023.SH,利柏转债,20260618,20260618,750000000.0,12.14,12.09,8832603.39,730571.0,1.17768,732945043.96,60576256.0,97.726,17054956.04,509646256.0
110098.SH,南药转债,20260702,20260618,1081491000.0,5.12,5.12,30009.28,5859.0,0.002775,139000.0,27126.0,0.0129,1081352000.0,1308164032.0
110081.SH,闻泰转债,20260618,20260618,8600000000.0,96.69,18.36,617869.08,33653.0,0.007185,4502907.1,97188.0,0.0524,8595461092.9,1244705848.0
111001.SH,山玻转债,20260617,20260617,600000000.0,11.5,11.18,27983.54,2503.0,0.004664,347444364.12,31077208.0,57.9074,252544635.88,631077208.0
111010.SH,立昂转债,20260619,20260617,3390000000.0,45.38,33.59,591858.54,16403.0,0.017459,3387438000.0,100841950.0,99.9244,2562000.0,772199373.0
111023.SH,利柏转债,20260617,20260617,750000000.0,12.14,12.09,120250440.57,9946273.0,16.033392,724112440.57,59845685.0,96.5483,25887559.43,508915685.0
111024.SH,澳弘转债,20260617,20260617,580000000.0,34.04,34.04,7931.32,233.0,0.001367,7931.32,233.0,0.0014,579992068.68,142924183.0
111010.SH,立昂转债,20260616,20260616,3390000000.0,45.38,33.59,15378274.57,457823.0,0.453636,3386846141.46,100825547.0,99.907,3153858.54,772182970.0
111023.SH,利柏转债,20260617,20260616,750000000.0,12.14,12.09,79172516.74,6547409.0,10.556336,603862000.0,49899412.0,80.5149,146138000.0,498969412.0
111001.SH,山玻转债,20260616,20260616,600000000.0,11.5,11.18,10956.4,980.0,0.001826,347416380.58,31074705.0,57.9027,252572619.42,631074705.0
111000.SH,起帆转债,20260616,20260616,1000000000.0,20.1,17.35,25990.3,1498.0,0.002599,871795.85,44338.0,0.0872,999128204.15,412907638.0
110075.SH,南航转债,20260615,20260615,16000000000.0,6.24,6.17,999.54,162.0,6e-06,10104069991.72,1619242752.0,63.1504,5895930008.28,18120969034.0
111010.SH,立昂转债,20260615,20260615,3390000000.0,45.38,33.59,86571473.41,2577299.0,2.553731,3371467866.89,100367724.0,99.4533,18532133.11,771725147.0
111023.SH,利柏转债,20260615,20260615,750000000.0,12.14,12.09,188290965.72,15574108.0,25.105462,524689483.26,43352003.0,69.9586,225310516.74,492422003.0
111001.SH,山玻转债,20260615,20260615,600000000.0,11.5,11.18,3980.08,356.0,0.000663,347405424.18,31073725.0,57.9009,252583575.82,631073725.0
110073.SH,国投转债,20260615,20260615,8000000000.0,15.25,9.42,29993.28,3184.0,0.000375,946966.38,82566.0,0.0118,7999053033.62,6393994135.0
111000.SH,起帆转债,20260612,20260612,1000000000.0,20.1,17.35,988.95,57.0,9.9e-05,845805.55,42840.0,0.0846,999154194.45,412906140.0
111012.SH,福新转债,20260703,20260612,429018000.0,13.85,11.07,2031.38,180.0,0.000473,327327000.0,24249938.0,76.2968,101691000.0,301883790.0
111023.SH,利柏转债,20260612,20260612,750000000.0,12.14,12.09,101801064.3,8420270.0,13.573475,336398517.54,27777895.0,44.8531,413601482.46,476847895.0
111010.SH,立昂转债,20260612,20260612,3390000000.0,45.38,33.59,210109346.44,6255116.0,6.197916,3284896393.48,97790425.0,96.8996,105103606.52,769147848.0
111001.SH,山玻转债,20260611,20260611,600000000.0,11.5,11.18,28794850.24,2575568.0,4.799142,347401444.1,31073369.0,57.9002,252587555.9,631073369.0
111010.SH,立昂转债,20260611,20260611,3390000000.0,45.38,33.59,314349193.44,9358416.0,9.272838,3074787047.04,91535309.0,90.7017,315212952.96,762892732.0
111023.SH,利柏转债,20260611,20260611,750000000.0,12.14,12.09,66993712.5,5541250.0,8.932495,234597453.24,19357625.0,31.2797,515402546.76,468427625.0
111010.SH,立昂转债,20260610,20260610,3390000000.0,45.38,33.59,354689036.76,10559364.0,10.462803,2760437853.6,82176893.0,81.4288,629562146.4,753534316.0
111000.SH,起帆转债,20260610,20260610,1000000000.0,20.1,17.35,2984.2,172.0,0.000298,844816.6,42783.0,0.0845,999155183.4,412906083.0
110097.SH,天润转债,20260702,20260610,990000000.0,8.3,8.19,1006.61,122.0,0.000102,1031000.0,124517.0,0.1041,988969000.0,315514808.0
111023.SH,利柏转债,20260610,20260610,750000000.0,12.14,12.09,30781430.16,2546024.0,4.104191,167603740.74,13816375.0,22.3472,582396259.26,462886375.0
111001.SH,山玻转债,20260610,20260610,600000000.0,11.5,11.18,1161870.32,103924.0,0.193645,318606593.86,28497801.0,53.1011,281382406.14,628497801.0
110099.SH,福能转债,20260610,20260610,3802000000.0,9.84,9.84,993.84,101.0,2.6e-05,83699.04,8506.0,0.0022,3801916300.96,2780146306.0
110074.SH,精达转债,20260610,20260610,787000000.0,3.75,3.26,15996.82,4907.0,0.002033,551231635.34,154935740.0,70.0421,235768364.66,2159674264.0
111010.SH,立昂转债,20260609,20260609,3390000000.0,45.38,33.59,81612816.84,2429676.0,2.407458,2405748816.84,71617529.0,70.966,984251183.16,742974952.0
110099.SH,福能转债,20260609,20260609,3802000000.0,9.84,9.84,993.84,101.0,2.6e-05,82705.2,8405.0,0.0022,3801917294.8,2780146205.0
110073.SH,国投转债,20260609,20260609,8000000000.0,15.25,9.42,998.52,106.0,1.2e-05,916973.1,79382.0,0.0115,7999083026.9,6393990951.0
110074.SH,精达转债,20260609,20260609,787000000.0,3.75,3.26,689992.04,211654.0,0.087674,551215638.52,154930833.0,70.0401,235784361.48,2159669357.0
110085.SH,通22转债,20260609,20260609,12000000000.0,38.36,34.6,968.8,28.0,8e-06,16904566.6,442642.0,0.1409,11983087433.4,4501990826.0
110074.SH,精达转债,20260608,20260608,787000000.0,3.75,3.26,6027942.12,1849062.0,0.765939,550525646.48,154719179.0,69.9524,236474353.52,2159457703.0
110093.SH,神马转债,20260702,20260608,3000000000.0,8.25,8.08,1000.74,123.0,3.3e-05,780149000.0,96193420.0,26.005,2219845000.0,1090579008.0
110081.SH,闻泰转债,20260608,20260608,8600000000.0,96.69,32.66,9993.96,306.0,0.000116,3885038.02,63535.0,0.0452,8596078961.98,1244672195.0
111001.SH,山玻转债,20260608,20260608,600000000.0,11.5,11.18,74984.26,6707.0,0.012497,317444723.54,28393877.0,52.9075,282544276.46,628393877.0
111010.SH,立昂转债,20260610,20260608,3390000000.0,45.38,33.59,469630156.33,13980153.0,13.853397,2324136000.0,69187853.0,68.5586,1065864000.0,740545276.0
110081.SH,闻泰转债,20260605,20260605,8600000000.0,96.69,32.66,3984.52,122.0,4.6e-05,3875044.06,63229.0,0.0451,8596088955.94,1244671889.0
111001.SH,山玻转债,20260605,20260605,600000000.0,11.5,11.18,16993.6,1520.0,0.002832,317369739.28,28387170.0,52.895,282619260.72,628387170.0
110099.SH,福能转债,20260605,20260605,3802000000.0,9.84,9.84,993.84,101.0,2.6e-05,81711.36,8304.0,0.0021,3801918288.64,2780146104.0
111010.SH,立昂转债,20260605,20260605,3390000000.0,45.38,33.59,197270912.54,5872906.0,5.819201,1854505843.67,55207700.0,54.7052,1535494156.33,726565123.0
110074.SH,精达转债,20260605,20260605,787000000.0,3.75,3.26,15684841.26,4811301.0,1.992991,544497704.36,152870117.0,69.1865,242502295.64,2157608641.0
110095.SH,双良转债,20260605,20260605,2600000000.0,11.93,6.18,1996.14,323.0,7.7e-05,1199365916.72,193539715.0,46.1295,1400634083.28,2064200966.0
110077.SH,洪城转债,20260605,20260605,1800000000.0,7.13,4.88,995.52,204.0,5.5e-05,1131533991.44,198930112.0,62.863,668466008.56,1284156199.0
110084.SH,贵燃转债,20260604,20260604,1000000000.0,7.18,7.11,12989.97,1827.0,0.001299,184265250.0,25799381.0,18.4265,815731750.0,1163984408.0
110073.SH,国投转债,20260604,20260604,8000000000.0,15.25,9.42,1997.04,212.0,2.5e-05,915974.58,79276.0,0.0114,7999084025.42,6393990845.0
110099.SH,福能转债,20260604,20260604,3802000000.0,9.84,9.84,1987.68,202.0,5.2e-05,80717.52,8203.0,0.0021,3801919282.48,2780146003.0
111000.SH,起帆转债,20260604,20260604,1000000000.0,20.1,17.35,988.95,57.0,9.9e-05,841832.4,42611.0,0.0842,999158167.6,412905911.0
110074.SH,精达转债,20260604,20260604,787000000.0,3.75,3.26,252998.82,77607.0,0.032147,528812863.1,148058816.0,67.1935,258187136.9,2152797340.0
111010.SH,立昂转债,20260604,20260604,3390000000.0,45.38,33.59,106584764.9,3173110.0,3.144093,1657234931.13,49334794.0,48.886,1732765068.87,720692217.0
111001.SH,山玻转债,20260604,20260604,600000000.0,11.5,11.18,121973.8,10910.0,0.020329,317352745.68,28385650.0,52.8921,282636254.32,628385650.0
110095.SH,双良转债,20260604,20260604,2600000000.0,11.93,6.18,9999.24,1618.0,0.000385,1199363920.58,193539392.0,46.1294,1400636079.42,2064200643.0
110081.SH,闻泰转债,20260603,20260603,8600000000.0,96.69,32.66,19987.92,612.0,0.000232,3871059.54,63107.0,0.045,8596092940.46,1244671767.0
111001.SH,山玻转债,20260603,20260603,600000000.0,11.5,11.18,137882.94,12333.0,0.02298,317230771.88,28374740.0,52.8718,282758228.12,628374740.0
111010.SH,立昂转债,20260603,20260603,3390000000.0,45.38,33.59,55848413.5,1662650.0,1.647446,1550650166.23,46161684.0,45.7419,1839349833.77,717519107.0
111012.SH,福新转债,20260603,20260603,429018000.0,13.85,11.22,16987.08,1514.0,0.00396,327324968.62,24249758.0,76.2963,101693031.38,301883610.0
110084.SH,贵燃转债,20260602,20260602,1000000000.0,7.18,7.11,89998.38,12658.0,0.009,184252260.03,25797554.0,18.4252,815744739.97,1163982581.0
111010.SH,立昂转债,20260602,20260602,3390000000.0,45.38,33.59,105958512.94,3154466.0,3.12562,1494801752.73,44499034.0,44.0944,1895198247.27,715856457.0
111023.SH,利柏转债,20260602,20260602,750000000.0,12.14,12.14,214926.56,17704.0,0.028657,136822310.58,11270351.0,18.243,613177689.42,460340351.0
110077.SH,洪城转债,20260602,20260602,1800000000.0,7.13,4.88,1995.92,409.0,0.000111,1131532995.92,198929908.0,62.8629,668467004.08,1284155995.0
111001.SH,山玻转债,20260602,20260602,600000000.0,11.5,11.18,9983.74,893.0,0.001664,317092888.94,28362407.0,52.8488,282896111.06,628362407.0
110081.SH,闻泰转债,20260602,20260602,8600000000.0,96.69,32.66,1959.6,60.0,2.3e-05,3851071.62,62495.0,0.0448,8596112928.38,1244671155.0
111023.SH,利柏转债,20260601,20260601,750000000.0,12.14,12.14,3968748.1,326915.0,0.529166,136607384.02,11252647.0,18.2143,613392615.98,460322647.0
111010.SH,立昂转债,20260601,20260601,3390000000.0,45.38,33.59,66884878.26,1991214.0,1.973005,1388843239.79,41344568.0,40.9688,2001156760.21,712701991.0
110099.SH,福能转债,20260601,20260601,3802000000.0,9.84,9.84,2991.36,304.0,7.9e-05,78729.84,8001.0,0.0021,3801921270.16,2780145801.0
110095.SH,双良转债,20260601,20260601,2600000000.0,11.93,6.18,14998.86,2427.0,0.000577,1199353921.34,193537774.0,46.129,1400646078.66,2064199025.0
111013.SH,新港转债,20260603,20260601,369135000.0,9.03,8.67,1000681.55,115187.0,0.271088,367607000.0,42395311.0,99.5861,1528000.0,442846311.0
111001.SH,山玻转债,20260601,20260601,600000000.0,11.5,11.18,3991.26,357.0,0.000665,317082905.2,28361514.0,52.8472,282906094.8,628361514.0
110081.SH,闻泰转债,20260601,20260601,8600000000.0,96.69,32.66,21947.52,672.0,0.000255,3849112.02,62435.0,0.0448,8596114887.98,1244671095.0
110084.SH,贵燃转债,20260601,20260601,1000000000.0,7.18,7.11,9225893.34,1297594.0,0.922589,184162261.65,25784896.0,18.4162,815834738.35,1163969923.0
110092.SH,三房转债,20260529,20260529,2500000000.0,3.02,3.02,3998.48,1324.0,0.00016,381452768.1,126307553.0,15.2581,2118547231.9,4022647229.0
110095.SH,双良转债,20260529,20260529,2600000000.0,11.93,6.18,994.98,161.0,3.8e-05,1199338922.48,193535347.0,46.1284,1400661077.52,2064196598.0
111023.SH,利柏转债,20260529,20260529,750000000.0,12.14,12.14,38718951.8,3189370.0,5.162527,132638635.92,10925732.0,17.6852,617361364.08,459995732.0
111010.SH,立昂转债,20260529,20260529,3390000000.0,45.38,33.59,84869132.21,2526619.0,2.503514,1321958361.53,39353354.0,38.9958,2068041638.47,710710777.0
110081.SH,闻泰转债,20260529,20260529,8600000000.0,96.69,32.66,1959.6,60.0,2.3e-05,3827164.5,61763.0,0.0445,8596136835.5,1244670423.0
111013.SH,新港转债,20260529,20260529,369135000.0,9.03,8.67,1685595.39,194417.0,0.456634,366606318.45,42280124.0,99.315,2528681.55,442731124.0
110081.SH,闻泰转债,20260528,20260528,8600000000.0,96.69,32.66,4931.66,151.0,5.7e-05,3825204.9,61703.0,0.0445,8596138795.1,1244670363.0
111010.SH,立昂转债,20260528,20260528,3390000000.0,45.38,33.59,215770000.42,6423638.0,6.364897,1237089229.32,36826735.0,36.4923,2152910770.68,708184158.0
110092.SH,三房转债,20260528,20260528,2500000000.0,3.02,3.02,1999.24,662.0,8e-05,381448769.62,126306229.0,15.258,2118551230.38,4022645905.0
110084.SH,贵燃转债,20260528,20260528,1000000000.0,7.18,7.11,1580993.82,222362.0,0.158099,174936368.31,24487302.0,17.4936,825060631.69,1162672329.0
110085.SH,通22转债,20260528,20260528,12000000000.0,38.36,34.6,968.8,28.0,8e-06,16903597.8,442614.0,0.1409,11983088402.2,4501990798.0
111023.SH,利柏转债,20260528,20260528,750000000.0,12.14,12.14,679876.42,56003.0,0.09065,93919684.12,7736362.0,12.5226,656080315.88,456806362.0
110090.SH,爱迪转债,20260702,20260528,1570000000.0,18.93,17.55,2097.6,113.0,0.000134,395000.0,21615.0,0.0252,1569605000.0,1030019293.0
111001.SH,山玻转债,20260528,20260528,600000000.0,11.5,11.18,3991.26,357.0,0.000665,317078913.94,28361157.0,52.8465,282910086.06,628361157.0
111013.SH,新港转债,20260528,20260528,369135000.0,9.03,8.67,8757723.06,1010118.0,2.372499,364920723.06,42085707.0,98.8583,4214276.94,442536707.0
111000.SH,起帆转债,20260528,20260528,1000000000.0,20.1,17.35,988.95,57.0,9.9e-05,840843.45,42554.0,0.0841,999159156.55,412905854.0
111005.SH,富春转债,20260530,20260528,570000000.0,19.29,11.98,326487.38,26611.0,0.057278,529144000.0,44164772.0,92.8323,768000.0,238234939.0
110074.SH,精达转债,20260528,20260528,787000000.0,3.75,3.26,254993.94,78219.0,0.032401,528559864.28,147981209.0,67.1614,258440135.72,2152719733.0
110074.SH,精达转债,20260527,20260527,787000000.0,3.75,3.26,1154982.14,354289.0,0.146758,528304870.34,147902990.0,67.129,258695129.66,2152641514.0
111001.SH,山玻转债,20260527,20260527,600000000.0,11.5,11.18,1990.04,178.0,0.000332,317074922.68,28360800.0,52.8458,282914077.32,628360800.0
110084.SH,贵燃转债,20260527,20260527,1000000000.0,7.18,7.11,381970.53,53723.0,0.038197,173355374.49,24264940.0,17.3355,826641625.51,1162449967.0
111010.SH,立昂转债,20260527,20260527,3390000000.0,45.38,33.59,188294186.58,5605662.0,5.554401,1021319228.9,30403097.0,30.1274,2368680771.1,701760520.0
111023.SH,利柏转债,20260527,20260527,750000000.0,12.14,12.14,92808879.62,7644883.0,12.374517,93239807.7,7680359.0,12.432,656760192.3,456750359.0
111005.SH,富春转债,20260527,20260527,570000000.0,19.29,11.98,12232742.06,1021097.0,2.146095,528817512.62,44138161.0,92.775,1094487.38,238208328.0
110073.SH,国投转债,20260527,20260527,8000000000.0,15.25,9.42,12999.6,1380.0,0.000162,913977.54,79064.0,0.0114,7999086022.46,6393990633.0
111013.SH,新港转债,20260529,20260527,369135000.0,9.03,8.67,143790867.81,16583135.0,38.953464,356163000.0,41075589.0,96.4858,12972000.0,441526589.0
110097.SH,天润转债,20260527,20260527,990000000.0,8.3,8.19,19999.98,2442.0,0.00202,1029993.39,124395.0,0.104,988970006.61,315514686.0
110085.SH,通22转债,20260526,20260526,12000000000.0,38.36,34.6,968.8,28.0,8e-06,16902629.0,442586.0,0.1409,11983089371.0,4501990770.0
110084.SH,贵燃转债,20260526,20260526,1000000000.0,7.18,7.11,66827622.33,9399103.0,6.682762,172973403.96,24211217.0,17.2973,827023596.04,1162396244.0
111001.SH,山玻转债,20260526,20260526,600000000.0,11.5,11.18,5992.48,536.0,0.000999,317072932.64,28360622.0,52.8455,282916067.36,628360622.0
111013.SH,新港转债,20260526,20260526,369135000.0,9.03,8.67,2166693.69,249907.0,0.586965,212372132.19,24492454.0,57.5324,156762867.81,424943454.0
